Point_ID,Output
18959,-0.5939
18960,-0.9939
18961,-0.4378
18962,-0.6621
18963,-0.8293
18964,-0.8016
18965,-0.5601
18966,-0.3523
18967,0.1923
18968,0.6323
18969,0.9105
18970,1.1114
18971,1.0899
18972,1.4264
18973,1.6780
18974,1.9321
18975,2.0103
18976,2.1585
18977,1.8824
18978,1.3196
18979,1.0802
18980,0.8862
18981,0.7756
18982,0.6315
18983,0.1676
18984,-0.3718
18985,-0.7515
18986,-1.0009
18987,-0.9076
18988,-1.0513
18989,-1.0058
18990,-0.7615
18991,-0.2763
18992,0.1252
18993,0.2655
18994,0.4436
18995,0.6422
18996,0.8708
18997,1.0872
18998,1.1611
18999,1.2004
19000,1.2756
19001,1.2911
19002,1.1670
19003,0.9589
19004,0.7972
19005,0.7086
19006,0.5191
19007,0.0931
19008,-0.4621
19009,-0.8061
19010,-1.0962
19011,-1.2296
19012,-1.3297
19013,-1.4056
19014,-1.3369
19015,-1.2450
19016,-1.0064
19017,-0.7663
19018,-0.6315
19019,-0.5044
19020,-0.4482
19021,-0.4144
19022,-0.4242
19023,-0.4523
19024,-0.4319
19025,-0.3880
19026,-0.3694
19027,-0.4389
19028,-0.5702
19029,-0.6251
19030,-0.5893
19031,-0.9021
19032,-1.3103
19033,-1.6131
19034,-1.7979
19035,-1.9082
19036,-1.9497
19037,-1.9837
19038,-1.9141
19039,-1.9167
19040,-1.5862
19041,-1.2226
19042,-0.9214
19043,-0.8224
19044,-0.7339
19045,-0.6920
19046,-0.6949
19047,-0.7442
19048,-0.6898
19049,-0.5948
19050,-0.5094
19051,-0.5049
19052,-0.5819
19053,-0.5765
19054,-0.5807
19055,-0.8983
19056,-1.3086
19057,-1.5547
19058,-1.7141
19059,-1.7658
19060,-1.7968
19061,-1.6639
19062,-1.3884
19063,-0.8776
19064,-0.5637
19065,-0.5067
19066,-0.4119
19067,-0.2947
19068,-0.2327
19069,-0.1862
19070,-0.1190
19071,-0.1038
19072,-0.0298
19073,0.0446
19074,0.1693
19075,0.1672
19076,0.0942
19077,0.0813
19078,-0.0092
19079,-0.4352
19080,-0.9481
19081,-1.2407
19082,-1.4050
19083,-1.4892
19084,-1.5255
19085,-1.3764
19086,-1.1028
19087,-0.7054
19088,-0.4091
19089,-0.2641
19090,-0.1898
19091,-0.0450
19092,0.1627
19093,0.2065
19094,0.2391
19095,0.3566
19096,0.3313
19097,0.4021
19098,0.4610
19099,0.4012
19100,0.3387
19101,0.2724
19102,0.2300
19103,-0.2930
19104,-0.8483
19105,-1.1134
19106,-1.3224
19107,-1.4082
19108,-1.4135
19109,-1.3727
19110,-1.1250
19111,-0.7059
19112,-0.4065
19113,-0.3198
19114,-0.1716
19115,0.0063
19116,0.1815
19117,0.2675
19118,0.4727
19119,0.6062
19120,0.7533
19121,0.8062
19122,0.7818
19123,0.7657
19124,0.6024
19125,0.5811
19126,0.5093
19127,-0.0288
19128,-0.5093
19129,-0.8689
19130,-1.0782
19131,-1.2247
19132,-1.2765
19133,-1.2689
19134,-1.0519
19135,-0.7361
19136,-0.3033
19137,-0.1244
19138,0.0391
19139,0.2809
19140,0.4536
19141,0.6040
19142,0.6429
19143,0.7824
19144,0.7428
19145,0.6874
19146,0.7324
19147,0.6960
19148,0.5717
19149,0.4820
19150,0.4353
19151,-0.0656
19152,-0.5442
19153,-0.9240
19154,-1.1243
19155,-1.2527
19156,-1.3803
19157,-1.2939
19158,-1.1091
19159,-0.7680
19160,-0.3784
19161,-0.2903
19162,-0.0948
19163,0.2368
19164,0.4137
19165,0.4839
19166,0.5059
19167,0.4601
19168,0.5630
19169,0.4849
19170,0.4658
19171,0.3551
19172,0.1950
19173,0.0353
19174,0.0307
19175,-0.3439
19176,-0.8109
19177,-1.2262
19178,-1.4901
19179,-1.6097
19180,-1.6882
19181,-1.7108
19182,-1.6971
19183,-1.5170
19184,-1.2399
19185,-0.9371
19186,-0.8007
19187,-0.7148
19188,-0.7106
19189,-0.7524
19190,-0.7873
19191,-0.8143
19192,-0.7982
19193,-0.7196
19194,-0.6610
19195,-0.7102
19196,-0.8357
19197,-0.8565
19198,-0.8221
19199,-1.1122
19200,-1.4533
19201,-1.7165
19202,-1.8891
19203,-1.9616
19204,-2.0017
19205,-2.0332
19206,-1.9579
19207,-1.9103
19208,-1.6305
19209,-1.2756
19210,-1.0680
19211,-0.9815
19212,-0.9466
19213,-0.9069
19214,-0.9154
19215,-0.9079
19216,-0.7891
19217,-0.7377
19218,-0.5991
19219,-0.6324
19220,-0.6331
19221,-0.5476
19222,-0.4885
19223,-0.8212
19224,-1.1674
19225,-1.4137
19226,-1.5754
19227,-1.6481
19228,-1.6615
19229,-1.5598
19230,-1.3529
19231,-0.9956
19232,-0.6674
19233,-0.5240
19234,-0.3730
19235,-0.2600
19236,-0.1908
19237,-0.1174
19238,-0.0706
19239,-0.0628
19240,0.0241
19241,0.1080
19242,0.1568
19243,0.1359
19244,0.0248
19245,0.0060
19246,-0.0489
19247,-0.4441
19248,-0.9668
19249,-1.2538
19250,-1.4283
19251,-1.4876
19252,-1.4667
19253,-1.4170
19254,-1.1754
19255,-0.8815
19256,-0.5142
19257,-0.3469
19258,-0.1943
19259,0.0159
19260,0.1126
19261,0.1402
19262,0.4218
19263,0.3503
19264,0.4520
19265,0.6493
19266,0.7343
19267,0.7451
19268,0.5620
19269,0.4424
19270,0.4062
19271,-0.0849
19272,-0.5819
19273,-1.0058
19274,-1.1502
19275,-1.3405
19276,-1.3440
19277,-1.3326
19278,-1.1455
19279,-0.8730
19280,-0.5893
19281,-0.3739
19282,-0.2236
19283,-0.0953
19284,0.0652
19285,0.1344
19286,0.2151
19287,0.2102
19288,0.2169
19289,0.2618
19290,0.3136
19291,0.3999
19292,0.2913
19293,0.2823
19294,0.1472
19295,-0.2828
19296,-0.7273
19297,-0.9917
19298,-1.1612
19299,-1.3351
19300,-1.3699
19301,-1.3466
19302,-1.1097
19303,-0.7855
19304,-0.4104
19305,-0.1786
19306,0.0136
19307,0.2047
19308,0.3012
19309,0.3780
19310,0.4202
19311,0.5174
19312,0.5763
19313,0.6714
19314,0.6849
19315,0.6844
19316,0.4556
19317,0.3012
19318,0.2901
19319,-0.2243
19320,-0.7108
19321,-1.0522
19322,-1.2785
19323,-1.3821
19324,-1.4414
19325,-1.3861
19326,-1.2888
19327,-0.9159
19328,-0.5905
19329,-0.4163
19330,-0.1491
19331,0.0772
19332,0.2577
19333,0.4015
19334,0.5692
19335,0.6860
19336,0.8440
19337,0.9706
19338,0.9727
19339,0.8677
19340,0.6991
19341,0.4316
19342,0.2797
19343,-0.1060
19344,-0.6682
19345,-1.0267
19346,-1.3162
19347,-1.4919
19348,-1.5831
19349,-1.6134
19350,-1.5457
19351,-1.4403
19352,-1.1132
19353,-0.7183
19354,-0.3371
19355,0.0161
19356,0.2408
19357,0.4995
19358,0.6421
19359,0.8287
19360,0.9318
19361,1.0511
19362,1.0806
19363,1.0448
19364,0.8078
19365,0.5549
19366,0.4694
19367,0.0768
19368,-0.4389
19369,-0.8314
19370,-1.1677
19371,-1.2953
19372,-1.4025
19373,-1.4947
19374,-1.4997
19375,-1.4763
19376,-1.0799
19377,-0.5506
19378,0.0364
19379,0.4908
19380,0.8659
19381,1.1383
19382,1.2952
19383,1.3602
19384,1.4991
19385,1.5544
19386,1.5831
19387,1.5103
19388,1.2493
19389,1.2221
19390,1.1070
19391,0.6178
19392,0.0229
19393,-0.4224
19394,-0.6558
19395,-0.8788
19396,-0.9409
19397,-0.8977
19398,-0.7548
19399,-0.4031
19400,0.0607
19401,0.3373
19402,0.7379
19403,1.1441
19404,1.5111
19405,1.6534
19406,1.5786
19407,1.5945
19408,1.5890
19409,1.5279
19410,1.4651
19411,1.3935
19412,1.2953
19413,1.0896
19414,0.9915
19415,0.3963
19416,-0.1683
19417,-0.5587
19418,-0.7958
19419,-0.9435
19420,-0.9810
19421,-0.9481
19422,-0.7029
19423,-0.4062
19424,-0.0306
19425,0.3123
19426,0.5026
19427,0.8331
19428,1.0672
19429,1.2383
19430,1.4291
19431,1.6023
19432,1.7301
19433,1.8221
19434,1.8420
19435,1.7412
19436,1.4772
19437,1.2269
19438,1.0909
19439,0.5318
19440,-0.1548
19441,-0.5541
19442,-0.8229
19443,-1.0104
19444,-1.1445
19445,-1.0570
19446,-0.9034
19447,-0.6147
19448,-0.2283
19449,0.1582
19450,0.4602
19451,0.8281
19452,1.1415
19453,1.3428
19454,1.5577
19455,1.6883
19456,1.8439
19457,1.9762
19458,1.9841
19459,1.8534
19460,1.6681
19461,1.4313
19462,1.2355
19463,0.6534
19464,0.0483
19465,-0.3877
19466,-0.6543
19467,-0.8240
19468,-0.8860
19469,-0.8490
19470,-0.6623
19471,-0.3746
19472,0.0217
19473,0.1598
19474,0.2885
19475,0.5257
19476,0.7786
19477,1.0518
19478,1.4577
19479,1.8555
19480,2.2374
19481,2.4388
19482,2.5759
19483,2.4470
19484,2.2935
19485,2.0470
19486,1.8274
19487,1.2684
19488,0.5219
19489,0.0376
19490,-0.2902
19491,-0.4936
19492,-0.6447
19493,-0.6814
19494,-0.5470
19495,-0.2979
19496,0.0878
19497,0.3867
19498,0.7970
19499,0.8844
19500,0.8622
19501,0.9729
19502,0.9384
19503,1.1907
19504,1.4142
19505,1.5780
19506,1.6799
19507,1.5267
19508,1.3038
19509,1.1001
19510,0.8182
19511,0.4232
19512,-0.1392
19513,-0.5424
19514,-0.7776
19515,-0.9681
19516,-1.1088
19517,-1.1579
19518,-1.1261
19519,-1.0356
19520,-0.7807
19521,-0.4739
19522,-0.0563
19523,0.2001
19524,0.4961
19525,0.6221
19526,0.7694
19527,0.8692
19528,0.8837
19529,0.8240
19530,0.7216
19531,0.5389
19532,0.3699
19533,0.2762
19534,0.1795
19535,-0.1379
19536,-0.5455
19537,-0.9049
19538,-1.1087
19539,-1.3024
19540,-1.3409
19541,-1.4028
19542,-1.4018
19543,-1.2999
19544,-1.0538
19545,-0.7104
19546,-0.4601
19547,-0.3149
19548,-0.0507
19549,0.2140
19550,0.3469
19551,0.3614
19552,0.1779
19553,0.1008
19554,-0.0236
19555,-0.0924
19556,-0.1503
19557,-0.1117
19558,-0.2013
19559,-0.4617
19560,-0.9103
19561,-1.1751
19562,-1.2879
19563,-1.3994
19564,-1.3905
19565,-1.2985
19566,-1.0516
19567,-0.6746
19568,-0.2679
19569,0.0387
19570,0.3933
19571,0.7292
19572,1.0232
19573,1.2694
19574,1.5248
19575,1.5857
19576,1.4434
19577,1.2704
19578,1.0572
19579,0.9572
19580,0.8503
19581,0.7376
19582,0.6211
19583,0.2000
19584,-0.3184
19585,-0.6499
19586,-0.8258
19587,-0.9630
19588,-0.9734
19589,-0.9048
19590,-0.7219
19591,-0.3520
19592,0.0672
19593,0.3948
19594,0.6422
19595,0.7966
19596,0.7797
19597,0.8385
19598,0.9097
19599,0.7688
19600,0.6146
19601,0.5103
19602,0.3706
19603,0.2741
19604,0.3409
19605,0.3201
19606,0.1339
19607,-0.2357
19608,-0.6184
19609,-0.9033
19610,-1.0849
19611,-1.2661
19612,-1.2861
19613,-1.1941
19614,-1.0376
19615,-0.6570
19616,-0.3127
19617,-0.0104
19618,0.3673
19619,0.6942
19620,0.9967
19621,1.2293
19622,1.4731
19623,1.5698
19624,1.7144
19625,1.3191
19626,1.1162
19627,0.9943
19628,0.8202
19629,0.6861
19630,0.5585
19631,0.0957
19632,-0.4016
19633,-0.7992
19634,-0.9954
19635,-1.1367
19636,-1.2310
19637,-1.2259
19638,-1.0444
19639,-0.7368
19640,-0.3318
19641,-0.0356
19642,0.2642
19643,0.5863
19644,0.8974
19645,1.0405
19646,1.2037
19647,1.2437
19648,1.3030
19649,1.1252
19650,1.1343
19651,1.0654
19652,0.8745
19653,0.7207
19654,0.5890
19655,0.0837
19656,-0.4548
19657,-0.8825
19658,-1.1385
19659,-1.3238
19660,-1.4137
19661,-1.3823
19662,-1.2255
19663,-0.9543
19664,-0.5228
19665,-0.2281
19666,-0.0196
19667,0.2382
19668,0.4231
19669,0.4749
19670,0.6671
19671,0.7793
19672,0.8882
19673,0.9072
19674,0.9394
19675,0.8187
19676,0.5687
19677,0.2950
19678,0.1876
19679,-0.2289
19680,-0.7016
19681,-1.1156
19682,-1.3917
19683,-1.5659
19684,-1.6978
19685,-1.6929
19686,-1.7144
19687,-1.6416
19688,-1.3326
19689,-0.9129
19690,-0.5465
19691,-0.2428
19692,0.0599
19693,0.2183
19694,0.4446
19695,0.5499
19696,0.7078
19697,0.8223
19698,0.8362
19699,0.7234
19700,0.4741
19701,0.2193
19702,0.1321
19703,-0.2721
19704,-0.6443
19705,-1.0513
19706,-1.3169
19707,-1.5045
19708,-1.6121
19709,-1.6625
19710,-1.6474
19711,-1.6021
19712,-1.2608
19713,-0.7016
19714,-0.0844
19715,0.3577
19716,0.7754
19717,1.0727
19718,1.2268
19719,1.3701
19720,1.4629
19721,1.5315
19722,1.4523
19723,1.1709
19724,0.9319
19725,0.6723
19726,0.5813
19727,0.1787
19728,-0.2951
19729,-0.7125
19730,-0.9611
19731,-1.1107
19732,-1.1602
19733,-1.1505
19734,-1.0939
19735,-0.8704
19736,-0.5456
19737,-0.2195
19738,0.1132
19739,0.4695
19740,0.8258
19741,1.0208
19742,1.3124
19743,1.5216
19744,1.6030
19745,1.6676
19746,1.6442
19747,1.5318
19748,1.2497
19749,1.0192
19750,0.8008
19751,0.4196
19752,-0.0765
19753,-0.5842
19754,-0.9053
19755,-1.0815
19756,-1.2276
19757,-1.2773
19758,-1.3093
19759,-1.3442
19760,-1.0688
19761,-0.6669
19762,0.0102
19763,0.6212
19764,1.0235
19765,1.2785
19766,1.3603
19767,1.4653
19768,1.1776
19769,0.9479
19770,0.7133
19771,0.5562
19772,0.3435
19773,0.1452
19774,-0.0847
19775,-0.2511
19776,-0.5879
19777,-0.9846
19778,-1.2631
19779,-1.3859
19780,-1.4227
19781,1.2427
19782,1.5958
19783,1.8631
19784,2.0430
19785,2.0225
19786,2.1526
19787,2.1971
19788,2.2283
19789,2.0808
19790,1.8487
19791,1.6937
19792,1.4133
19793,0.7928
19794,0.2174
19795,-0.1802
19796,-0.4061
19797,-0.5694
19798,-0.6209
19799,-0.6187
19800,-0.4100
19801,-0.1054
19802,0.1974
19803,0.5373
19804,0.9169
19805,1.2762
19806,1.6753
19807,1.7674
19808,1.9625
19809,2.1361
19810,2.2967
19811,2.1808
19812,1.6464
19813,1.5534
19814,1.5719
19815,1.3593
19816,1.2074
19817,0.7492
19818,0.1946
19819,-0.1593
19820,-0.3259
19821,-0.4922
19822,-0.5123
19823,-0.5012
19824,-0.3085
19825,-0.0122
19826,0.2958
19827,0.4277
19828,0.5615
19829,0.6938
19830,0.7408
19831,0.8771
19832,0.9666
19833,1.0863
19834,1.2051
19835,1.3029
19836,1.3380
19837,1.4054
19838,1.2777
19839,1.1676
19840,1.1094
19841,0.6344
19842,0.1172
19843,-0.3203
19844,-0.5532
19845,-0.7131
19846,-0.7691
19847,-0.7266
19848,-0.5396
19849,-0.2413
19850,0.1604
19851,0.5093
19852,0.8187
19853,1.1138
19854,1.4244
19855,1.5627
19856,1.6708
19857,1.7149
19858,1.7825
19859,1.7630
19860,1.6593
19861,1.4667
19862,1.2901
19863,1.1316
19864,0.9875
19865,0.5209
19866,-0.0022
19867,-0.4552
19868,-0.6816
19869,-0.9354
19870,-1.0118
19871,-1.0517
19872,-1.0013
19873,-0.8850
19874,-0.6525
19875,-0.3230
19876,-0.0182
19877,0.3965
19878,0.7555
19879,0.9624
19880,1.0263
19881,1.2165
19882,1.3908
19883,1.5714
19884,1.5764
19885,1.5092
19886,1.1827
19887,0.9306
19888,0.7873
19889,0.3543
19890,-0.1877
19891,-0.5779
19892,-0.8747
19893,-1.0884
19894,-1.2244
19895,-1.2708
19896,-1.3227
19897,-1.2742
19898,-0.8796
19899,-0.2868
19900,0.2601
19901,0.6368
19902,0.9106
19903,1.1609
19904,1.4216
19905,1.5175
19906,1.6789
19907,1.7856
19908,1.8906
19909,1.8549
19910,1.6894
19911,1.4463
19912,1.2941
19913,0.7912
19914,0.2163
19915,-0.2416
19916,-0.5081
19917,-0.6746
19918,-0.7865
19919,-0.7760
19920,-0.5684
19921,-0.2434
19922,0.1988
19923,0.6723
19924,1.1893
19925,1.6202
19926,2.0512
19927,2.3602
19928,2.6080
19929,2.7945
19930,2.9335
19931,3.1087
19932,3.1101
19933,3.0888
19934,2.7702
19935,2.5035
19936,2.2780
19937,1.5753
19938,0.8261
19939,0.3527
19940,-0.0128
19941,-0.2397
19942,-0.3894
19943,-0.4097
19944,-0.2264
19945,0.0009
19946,0.4263
19947,0.8507
19948,1.3203
19949,1.7958
19950,2.2247
19951,2.5614
19952,2.8358
19953,2.9806
19954,3.1277
19955,2.9430
19956,2.4924
19957,2.2072
19958,1.9020
19959,1.5985
19960,1.3751
19961,0.8109
19962,0.2078
19963,-0.1655
19964,-0.4706
19965,-0.5965
19966,-0.6958
19967,-0.6938
19968,-0.5225
19969,-0.2605
19970,0.1189
19971,0.4613
19972,0.8292
19973,1.1135
19974,1.3979
19975,1.6986
19976,1.9568
19977,2.2396
19978,2.4318
19979,2.4667
19980,2.4501
19981,2.2978
19982,2.0120
19983,1.8281
19984,1.6202
19985,1.0412
19986,0.4634
19987,0.0296
19988,-0.2802
19989,-0.4325
19990,-0.5835
19991,-0.5859
19992,-0.4216
19993,-0.1679
19994,0.2248
19995,0.5424
19996,0.9410
19997,1.3302
19998,1.6597
19999,1.9745
20000,2.2485
20001,2.3988
20002,2.5446
20003,2.6176
20004,2.4803
20005,2.2851
20006,2.0167
20007,1.8655
20008,1.5871
20009,1.0099
20010,0.3785
20011,-0.0290
20012,-0.3046
20013,-0.4957
20014,-0.5807
20015,-0.6041
20016,-0.4468
20017,-0.1699
20018,0.2369
20019,0.5168
20020,0.8134
20021,1.3013
20022,1.7086
20023,1.9688
20024,2.0348
20025,1.9402
20026,1.8370
20027,1.7356
20028,1.6113
20029,1.3546
20030,1.1739
20031,1.0870
20032,0.9270
20033,0.4963
20034,0.0218
20035,-0.3472
20036,-0.6899
20037,-0.8367
20038,-0.9520
20039,-0.9746
20040,-0.9153
20041,-0.7721
20042,-0.5413
20043,-0.1413
20044,0.3729
20045,0.7753
20046,1.0124
20047,1.1147
20048,1.3082
20049,1.2338
20050,1.2394
20051,1.3337
20052,1.3795
20053,1.0841
20054,0.6591
20055,0.4432
20056,0.3570
20057,-0.0542
20058,-0.4257
20059,-0.8175
20060,-1.1015
20061,-1.2527
20062,-1.3548
20063,-1.3761
20064,-1.4097
20065,-1.3697
20066,-1.1061
20067,-0.7158
20068,-0.3872
20069,-0.1461
20070,0.0333
20071,0.2086
20072,0.3902
20073,0.4608
20074,0.6146
20075,0.7730
20076,0.8932
20077,0.8739
20078,0.6318
20079,0.4799
20080,0.3771
20081,-0.0905
20082,-0.5403
20083,-0.9151
20084,-1.1231
20085,-1.2325
20086,-1.3024
20087,-1.2609
20088,-1.0239
20089,-0.7339
20090,-0.3153
20091,0.0338
20092,0.4361
20093,0.7558
20094,1.0460
20095,1.2891
20096,1.4924
20097,1.6349
20098,1.8159
20099,1.9153
20100,1.9073
20101,1.7652
20102,1.4686
20103,1.3727
20104,1.2272
20105,0.5958
20106,0.0129
20107,-0.3525
20108,-0.6060
20109,-0.7756
20110,-0.8778
20111,-0.8332
20112,-0.6143
20113,-0.3337
20114,-0.0014
20115,0.2550
20116,0.5126
20117,0.7827
20118,1.0288
20119,1.2313
20120,1.4812
20121,1.6300
20122,1.6528
20123,1.6390
20124,1.5798
20125,1.5163
20126,1.3563
20127,1.3110
20128,1.0910
20129,0.5397
20130,0.0033
20131,-0.3594
20132,-0.5711
20133,-0.7702
20134,-0.8724
20135,-0.8466
20136,-0.6399
20137,-0.3508
20138,-0.0076
20139,0.3309
20140,0.6732
20141,1.0695
20142,1.3884
20143,1.6931
20144,1.8823
20145,2.0702
20146,2.2323
20147,2.3364
20148,2.3270
20149,2.1867
20150,1.9355
20151,1.7592
20152,1.5386
20153,1.0075
20154,0.4048
20155,0.0300
20156,-0.2989
20157,-0.4850
20158,-0.6206
20159,-0.5363
20160,-0.3881
20161,-0.0853
20162,0.2826
20163,0.6422
20164,0.9514
20165,1.3431
20166,1.7452
20167,2.0356
20168,2.3375
20169,2.5124
20170,2.4736
20171,2.5306
20172,2.6576
20173,2.5675
20174,2.3260
20175,2.0551
20176,1.7396
20177,1.1561
20178,0.5525
20179,0.1308
20180,-0.1644
20181,-0.3377
20182,-0.4035
20183,-0.4132
20184,-0.2574
20185,0.0058
20186,0.3593
20187,0.6987
20188,1.1276
20189,1.4676
20190,1.7210
20191,1.7396
20192,1.6702
20193,1.6219
20194,1.6191
20195,1.5858
20196,1.6956
20197,1.5570
20198,1.2779
20199,1.1425
20200,1.0025
20201,0.5490
20202,-0.0003
20203,-0.3627
20204,-0.6189
20205,-0.8538
20206,-1.0073
20207,-0.9738
20208,-1.0044
20209,-0.8906
20210,-0.5596
20211,0.0447
20212,0.5862
20213,1.0402
20214,1.3416
20215,1.5516
20216,1.7131
20217,1.8491
20218,1.9015
20219,1.9301
20220,1.8555
20221,1.6671
20222,1.4603
20223,1.2361
20224,1.0690
20225,0.6195
20226,0.1438
20227,-0.2986
20228,-0.6544
20229,-0.8919
20230,-1.0024
20231,-1.1101
20232,-1.0754
20233,-1.0654
20234,-0.7671
20235,-0.1837
20236,0.2349
20237,0.7435
20238,1.1330
20239,1.4952
20240,1.7222
20241,1.8749
20242,1.9254
20243,1.9363
20244,1.7602
20245,1.5051
20246,1.3363
20247,1.3051
20248,1.2075
20249,0.7194
20250,0.2062
20251,-0.1894
20252,-0.4423
20253,-0.5866
20254,-0.6531
20255,-0.6179
20256,-0.4727
20257,-0.1769
20258,0.2814
20259,0.7013
20260,1.0109
20261,1.4934
20262,1.9484
20263,2.3250
20264,2.5003
20265,2.6597
20266,2.7258
20267,2.7771
20268,2.7573
20269,2.7003
20270,2.4483
20271,2.2604
20272,1.9608
20273,1.2944
20274,0.7023
20275,0.2591
20276,-0.0458
20277,-0.2738
20278,-0.3351
20279,-0.4028
20280,-0.2135
20281,0.0092
20282,0.4323
20283,0.8653
20284,1.3371
20285,1.8386
20286,2.2838
20287,2.6465
20288,2.8539
20289,3.0940
20290,3.2286
20291,3.3020
20292,3.3133
20293,3.1457
20294,2.9090
20295,2.7259
20296,2.4007
20297,1.7214
20298,1.0786
20299,-0.5259
20300,-0.8357
20301,-0.9726
20302,-1.0306
20303,-0.9900
20304,-0.8552
20305,-0.5891
20306,-0.2802
20307,-0.0410
20308,0.1765
20309,0.4544
20310,0.7561
20311,1.0615
20312,1.3167
20313,1.5204
20314,1.6377
20315,1.6831
20316,1.6261
20317,1.5260
20318,1.2326
20319,1.1453
20320,0.9162
20321,0.4125
20322,-0.1051
20323,-0.5071
20324,-0.7509
20325,-0.9329
20326,-0.9558
20327,-0.8824
20328,-0.6938
20329,-0.3544
20330,-0.0865
20331,0.0838
20332,0.1863
20333,0.4046
20334,0.5368
20335,0.5741
20336,0.6699
20337,0.6760
20338,0.7839
20339,1.0170
20340,1.1104
20341,1.0905
20342,0.9611
20343,0.9518
20344,0.7564
20345,0.2895
20346,-0.2034
20347,-0.6030
20348,-0.7572
20349,-0.9505
20350,-0.9941
20351,-1.0028
20352,-0.8330
20353,-0.5628
20354,-0.2393
20355,-0.0220
20356,0.2674
20357,0.5444
20358,0.7554
20359,0.9093
20360,0.9407
20361,1.0061
20362,1.0946
20363,1.1429
20364,1.1576
20365,0.9304
20366,0.6412
20367,0.4517
20368,0.2380
20369,-0.2183
20370,-0.6959
20371,-1.0842
20372,-1.3213
20373,-1.4486
20374,-1.5526
20375,-1.5317
20376,-1.5168
20377,-1.4626
20378,-1.2386
20379,-0.8762
20380,-0.6058
20381,-0.3783
20382,-0.2601
20383,-0.1104
20384,0.0274
20385,0.1679
20386,0.3149
20387,0.4333
20388,0.5783
20389,0.4477
20390,0.1559
20391,-0.0240
20392,-0.2515
20393,-0.6549
20394,-1.0791
20395,-1.4025
20396,-1.5764
20397,-1.7316
20398,-1.8236
20399,-1.7928
20400,-1.7892
20401,-1.7692
20402,-1.5440
20403,-1.1572
20404,-0.8440
20405,-0.6582
20406,-0.4453
20407,-0.2922
20408,-0.0052
20409,0.2081
20410,0.4010
20411,0.6872
20412,0.8163
20413,0.7635
20414,0.5649
20415,0.5701
20416,0.3906
20417,-0.1328
20418,-0.5396
20419,-0.9141
20420,-1.1084
20421,-1.2113
20422,-1.2765
20423,-1.1641
20424,-1.0027
20425,-0.6606
20426,-0.3301
20427,-0.0149
20428,0.3869
20429,0.7979
20430,1.1793
20431,1.4614
20432,1.7213
20433,1.9146
20434,2.0317
20435,2.1132
20436,2.1606
20437,2.0510
20438,1.8669
20439,1.7606
20440,1.4579
20441,0.8909
20442,0.3355
20443,-0.0214
20444,-0.2272
20445,-0.3859
20446,-0.4249
20447,-0.4351
20448,-0.2336
20449,0.0681
20450,0.4204
20451,0.6980
20452,0.9154
20453,1.1433
20454,1.3333
20455,1.3164
20456,1.4667
20457,1.5843
20458,1.8134
20459,2.0883
20460,2.1664
20461,2.0143
20462,1.6502
20463,1.5005
20464,1.1642
20465,0.5556
20466,-0.0591
20467,-0.4569
20468,-0.7575
20469,-0.9105
20470,-1.0847
20471,-1.0272
20472,-0.8540
20473,-0.5791
20474,-0.2644
20475,0.0347
20476,0.3780
20477,0.6721
20478,0.9731
20479,1.1534
20480,1.4148
20481,1.6181
20482,1.8050
20483,1.9205
20484,1.9529
20485,1.8011
20486,1.5014
20487,1.2620
20488,0.9219
20489,0.3646
20490,-0.2389
20491,-0.6318
20492,-0.9329
20493,-1.0451
20494,-1.1441
20495,-1.1046
20496,-0.9834
20497,-0.6385
20498,-0.3756
20499,-0.0340
20500,0.2878
20501,0.6166
20502,0.9842
20503,1.2042
20504,1.4721
20505,1.6085
20506,1.8038
20507,1.8914
20508,1.8424
20509,1.6925
20510,1.4324
20511,1.3616
20512,1.0488
20513,0.4888
20514,-0.1062
20515,-0.5501
20516,-0.7739
20517,-0.9390
20518,-1.0306
20519,-1.0334
20520,-0.8815
20521,-0.5698
20522,-0.2771
20523,0.0517
20524,0.3352
20525,0.7181
20526,1.0150
20527,1.2384
20528,1.4372
20529,1.6502
20530,1.8115
20531,1.8746
20532,1.8709
20533,1.6767
20534,1.3210
20535,1.1621
20536,0.8399
20537,0.4037
20538,-0.0755
20539,-0.4327
20540,-0.7511
20541,-0.9539
20542,-1.0909
20543,-1.1365
20544,-1.1187
20545,-1.0655
20546,-0.8446
20547,-0.3603
20548,0.1137
20549,0.5932
20550,0.9996
20551,1.3037
20552,1.4935
20553,1.5596
20554,1.4979
20555,1.4774
20556,1.4799
20557,1.3037
20558,1.1412
20559,1.1082
20560,0.8693
20561,0.5105
20562,0.0752
20563,-0.2910
20564,-0.5819
20565,-0.7919
20566,-0.9495
20567,-0.9912
20568,-1.0413
20569,-0.9792
20570,-0.7061
20571,-0.1286
20572,0.4445
20573,0.7788
20574,1.0177
20575,1.3047
20576,1.4108
20577,1.3455
20578,1.4188
20579,1.4808
20580,1.5894
20581,1.4909
20582,1.3062
20583,1.3084
20584,0.9606
20585,0.4589
20586,-0.0984
20587,-0.5245
20588,-0.8702
20589,-1.0256
20590,-1.1233
20591,-1.0941
20592,-0.8929
20593,-0.5722
20594,-0.2431
20595,0.1265
20596,0.3837
20597,0.6449
20598,0.8894
20599,1.0746
20600,1.3522
20601,1.5482
20602,1.7506
20603,1.9036
20604,1.9686
20605,1.8888
20606,1.5858
20607,1.4117
20608,0.9882
20609,0.3845
20610,-0.1565
20611,-0.5344
20612,-0.7995
20613,-0.9679
20614,-1.0589
